Count,Tradelist Count,Name,Edition,Condition,Language,Foil,Tags,Last Modified,Collector Number,Alter,Proxy,Purchase Price
1,1,Abstruse Appropriation,mh3,Near Mint,English,,,2025-01-08 21:49:55.733000,342,False,False,0.63
1,1,Aether Spike,mh3,Near Mint,English,,,2025-01-08 21:49:55.733000,50,False,False,0.03
1,1,Amped Raptor,mh3,Near Mint,English,,,2025-01-08 21:49:55.733000,114,False,False,0.12
1,1,Arena of Glory,mh3,Near Mint,English,,,2025-04-30 17:28:51.310000,215,False,False,
1,1,Bespoke Battlewagon,mh3,Near Mint,English,,,2025-01-08 21:49:55.733000,52,False,False,0.05
1,1,Bloodsoaked Insight // Sanguine Morass,mh3,Near Mint,English,,,2025-01-08 21:49:55.733000,252,False,False,0.16
1,1,Contaminated Landscape,mh3,Near Mint,English,,,2025-01-08 21:49:55.733000,218,False,False,0.1
1,1,Crabomination,mh3,Near Mint,English,foil,,2025-01-12 06:09:36.983000,85,False,False,0.35
1,1,Emrakul's Messenger,mh3,Near Mint,English,,,2025-01-08 21:49:55.733000,61,False,False,0.19
2,2,Fell the Profane // Fell Mire,mh3,Near Mint,English,,,2025-03-15 16:06:06.467000,244,False,False,
1,1,Fell the Profane // Fell Mire,mh3,Near Mint,English,,,2025-01-08 21:49:55.733000,244,False,False,3.71
1,1,Galvanic Discharge,mh3,Near Mint,English,,,2025-01-08 21:49:55.733000,122,False,False,0.07
1,1,Guide of Souls,mh3,Near Mint,English,,,2025-02-03 04:02:29.390000,29,False,False,
1,1,Inspired Inventor,mh3,Near Mint,English,,,2025-01-08 21:49:55.733000,32,False,False,0.02
5,5,Island,mh3,Near Mint,English,,,2025-01-08 21:49:55.733000,312,False,False,0.07
2,2,Island,mh3,Near Mint,English,,,2025-01-08 21:49:55.733000,313,False,False,0.05
1,1,Izzet Generatorium,mh3,Near Mint,English,,,2025-01-08 21:49:55.733000,191,False,False,0.06
1,1,Jolted Awake,mh3,Near Mint,English,,,2025-01-08 21:49:55.733000,33,False,False,0.02
1,1,Kaalia of the Vast,mh3,Near Mint,English,,,2025-04-30 17:37:57.060000,290,False,False,
1,1,Kaalia of the Vast,mh3,Near Mint,English,etched,,2025-01-08 21:49:55.733000,489,False,False,5.51
2,2,Legion Leadership // Legion Stronghold,mh3,Near Mint,English,,,2025-03-12 21:45:05.120000,255,False,False,
6,6,Mountain,mh3,Near Mint,English,,,2025-01-08 21:49:55.733000,316,False,False,0.08
1,1,Null Elemental Blast,mh3,Near Mint,English,,,2025-01-13 18:28:21.290000,387,False,False,
1,1,Perilous Landscape,mh3,Near Mint,English,,,2025-01-08 21:49:55.733000,223,False,False,0.09
1,1,Phyrexian Ironworks,mh3,Near Mint,English,,,2025-01-08 21:49:55.733000,130,False,False,0.06
6,6,Plains,mh3,Near Mint,English,,,2025-01-08 21:49:55.733000,311,False,False,0.06
1,1,Riddle Gate Gargoyle,mh3,Near Mint,English,foil,,2025-01-08 21:49:55.733000,201,False,False,0.06
1,1,Roil Cartographer,mh3,Near Mint,English,,,2025-01-08 21:49:55.733000,67,False,False,0.05
3,3,Rush of Inspiration // Crackling Falls,mh3,Near Mint,English,,,2025-03-05 00:39:40.710000,257,False,False,0.18
1,1,Scurry of Gremlins,mh3,Near Mint,English,,,2025-01-08 21:49:55.733000,203,False,False,0.04
1,1,Shattered Landscape,mh3,Near Mint,English,,,2025-01-25 23:07:31.933000,226,False,False,
1,1,"Shilgengar, Sire of Famine",mh3,Near Mint,English,,,2025-01-08 21:49:55.733000,109,False,False,0.32
1,1,"Skoa, Embermage",mh3,Near Mint,English,foil,,2025-01-12 06:41:38.723000,420,False,False,0.04
1,1,Solar Transformer,mh3,Near Mint,English,,,2025-01-08 21:49:55.733000,211,False,False,0.12
1,1,Static Prison,mh3,Near Mint,English,,,2025-01-08 21:49:55.733000,44,False,False,0.35
1,1,Suppression Ray // Orderly Plaza,mh3,Near Mint,English,,,2025-01-08 21:49:55.733000,260,False,False,0.16
1,1,Toxic Deluge,mh3,Near Mint,English,,,2025-07-04 23:35:54.973000,277,False,False,
1,1,Tune the Narrative,mh3,Near Mint,English,foil,,2025-01-08 21:49:55.733000,75,False,False,0.15
1,1,Unstable Amulet,mh3,Near Mint,English,,,2025-01-08 21:49:55.733000,142,False,False,0.08
1,1,Volatile Stormdrake,mh3,Near Mint,English,,,2025-02-22 22:02:21.693000,404,False,False,1.08
1,1,Wheel of Potential,mh3,Near Mint,English,,,2025-01-08 21:49:55.733000,336,False,False,0.59
1,1,Wrath of the Skies,mh3,Near Mint,English,,,2025-01-08 21:49:55.733000,49,False,False,3.0
