Count,Tradelist Count,Name,Edition,Condition,Language,Foil,Tags,Last Modified,Collector Number,Alter,Proxy,Purchase Price
1,1,Abrade,scd,Near Mint,English,,,2025-03-05 00:23:27.240000,122,False,False,0.19
1,1,Absorb,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,216,False,False,0.25
1,1,Aetherize,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,42,False,False,0.46
1,1,Akoum Refuge,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,289,False,False,0.16
1,1,Ambition's Cost,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,66,False,False,0.14
1,1,Angler Turtle,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,43,False,False,0.12
1,1,Arcane Signet,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,257,False,False,0.45
1,1,Archfiend of Depravity,scd,Near Mint,English,,,2025-01-08 21:50:32.360000,67,False,False,10.04
1,1,Archon of Redemption,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,7,False,False,0.11
1,1,Aven Gagglemaster,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,8,False,False,0.06
1,1,Azorius Signet,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,259,False,False,0.19
1,1,Banishing Light,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,9,False,False,0.04
1,1,Bident of Thassa,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,44,False,False,0.82
1,1,Blasphemous Act,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,124,False,False,2.91
1,1,Bloodfell Caves,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,290,False,False,0.12
1,1,Bloodgift Demon,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,69,False,False,1.34
1,1,Brash Taunter,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,125,False,False,0.68
1,1,Breath of Malfegor,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,218,False,False,0.08
1,1,Burnished Hart,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,260,False,False,0.09
1,1,Cartographer's Hawk,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,10,False,False,0.12
1,1,Cinder Barrens,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,294,False,False,0.08
1,1,Cleansing Nova,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,12,False,False,0.49
1,1,Cloudblazer,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,221,False,False,0.08
1,1,Coastal Tower,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,296,False,False,0.1
1,1,Combustible Gearhulk,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,128,False,False,0.65
2,2,Command Tower,scd,Near Mint,English,,,2025-02-17 22:34:05.843000,297,False,False,0.2
1,1,Commander's Sphere,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,261,False,False,0.16
1,1,Commander's Sphere,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,261,False,False,0.16
1,1,Condemn,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,15,False,False,0.09
1,1,Coveted Jewel,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,262,False,False,0.2
1,1,Crush Contraband,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,16,False,False,0.08
1,1,Deadly Tempest,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,75,False,False,0.49
1,1,Deadly Tempest,scd,Near Mint,English,,,2025-07-04 23:37:52.843000,75,False,False,
1,1,Diluvian Primordial,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,47,False,False,0.18
1,1,Disenchant,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,20,False,False,0.14
1,1,Dredge the Mire,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,76,False,False,0.13
1,1,Emeria Angel,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,21,False,False,0.34
1,1,Empyrean Eagle,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,226,False,False,0.22
1,1,Ever-Watching Threshold,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,50,False,False,0.34
1,1,Explosion of Riches,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,140,False,False,0.1
1,1,Favorable Winds,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,52,False,False,0.3
1,1,Feed the Swarm,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,77,False,False,0.32
1,1,Foreboding Ruins,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,300,False,False,0.17
1,1,Generous Gift,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,23,False,False,0.87
1,1,Geode Rager,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,144,False,False,1.37
1,1,Gideon Jura,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,24,False,False,0.33
1,1,Guttersnipe,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,145,False,False,0.17
1,1,Hanged Executioner,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,25,False,False,0.07
1,1,Hate Mirage,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,146,False,False,0.1
1,1,Hedron Archive,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,266,False,False,0.14
1,1,Indulgent Tormentor,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,81,False,False,0.59
1,1,Inspired Sphinx,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,55,False,False,0.18
5,5,Island,scd,Near Mint,English,,,2025-01-08 21:49:55.733000,340,False,False,0.07
