Count,Tradelist Count,Name,Edition,Condition,Language,Foil,Tags,Last Modified,Collector Number,Alter,Proxy,Purchase Price
1,1,Demonic Counsel,dsk,Near Mint,English,foil,,2025-01-12 06:11:48.933000,310,False,False,1.41
1,1,Grievous Wound,dsk,Near Mint,English,,,2025-03-02 19:34:16.277000,375,False,False,
1,1,Miasma Demon,dsk,Near Mint,English,,,2025-01-08 21:49:55.733000,109,False,False,0.03
1,1,Nowhere to Run,dsk,Near Mint,English,,,2025-01-08 21:49:55.733000,111,False,False,2.23
1,1,Pyroclasm,dsk,Near Mint,English,foil,,2025-01-08 21:49:55.733000,413,False,False,1.62
1,1,Razorkin Needlehead,dsk,Near Mint,English,,,2025-01-29 02:59:46.800000,153,False,False,
1,1,Unholy Annex // Ritual Chamber,dsk,Near Mint,English,,,2025-01-27 02:50:05.417000,118,False,False,
1,1,Untimely Malfunction,dsk,Near Mint,English,,,2025-03-02 19:28:11.860000,161,False,False,
1,1,"Valgavoth, Terror Eater",dsk,Near Mint,English,,,2025-01-22 16:34:16.700000,352,False,False,
1,1,Valgavoth's Faithful,dsk,Near Mint,English,,,2025-01-11 02:51:39.500000,121,False,False,
1,1,Valgavoth's Lair,dsk,Near Mint,English,,,2025-01-29 03:04:39.993000,327,False,False,
1,1,Valgavoth's Lair,dsk,Near Mint,English,foil,,2025-01-12 06:48:41.013000,271,False,False,
1,1,Vile Mutilator,dsk,Near Mint,English,,,2025-01-08 21:49:55.733000,122,False,False,0.08
1,1,Withering Torment,dsk,Near Mint,English,foil,,2025-02-21 02:22:44.367000,124,False,False,
1,1,"Zimone, All-Questioning",dsk,Near Mint,English,foil,,2025-01-08 21:49:55.733000,241,False,False,0.18
